en_text,file_names
 A toy the successful Chinese madam closed down her brothel.,common_voice_en_38355732.mp3
" During the following 12 years he spent there, he discovered panthonic acid.",common_voice_en_38124577.mp3
 They were the first double-deck trains built before Japan's Shinkansen.,common_voice_en_38383402.mp3
 He would serve on the general staff of the North Vietnamese Army.,common_voice_en_38064143.mp3
 He may have been deemed the father of many of his worshippers.,common_voice_en_38265971.mp3
" Barry was an Irish historian, classical scholar, medieval Roman historian, and philologist.",common_voice_en_38329206.mp3
" However, they do via the cellular process of chromosomal crossover.",common_voice_en_38229429.mp3
 Just before the crossroad exit is a way station.,common_voice_en_38356415.mp3
" In addition, she is member of the Alice James Books Cooperative Board.",common_voice_en_38043671.mp3
 The county is only designated. State Park is Silver Spring State Fish and Wildlife Area.,common_voice_en_38155761.mp3
 Tumatolo chika material aspiramundi.,common_voice_en_38154693.mp3
 The flame depicts Michel's strong work ethic in designing the Spitfire and his death.,common_voice_en_38124832.mp3
 Hair wax are also made with samples meant to escape spiky tulip effects.,common_voice_en_38138200.mp3
" As soon as the load is deposited at the dwelling, he retires.",common_voice_en_38266273.mp3
 you,common_voice_en_38421415.mp3
 He chanted spells and curses over it in a falsetto voice.,common_voice_en_38286814.mp3
" If they say an odd number of numbers, the middle one is picked.",common_voice_en_38111527.mp3
 So the president of the Civil War Trust is all James Lighthizer.,common_voice_en_38033547.mp3
 There has been controversy to the limitation of the dual corridor.,common_voice_en_38336910.mp3
 His face may not be seen even by his own subjects.,common_voice_en_38304343.mp3
 The capital is Pantarinas.,common_voice_en_38111443.mp3
 the name of the settlement was changed later to grikoa town or grikoa was that in afrikaans,common_voice_en_38035678.mp3
" After Panama, Ms. Higgins' novel changed considerably.",common_voice_en_38080366.mp3
" The series uses four pieces of theme music, an opening and three closing themes.",common_voice_en_38083297.mp3
 Many artifacts from this old culture have been found in the Hoyasverda area.,common_voice_en_38099420.mp3
 you,common_voice_en_38450825.mp3
 The cells also expanded out the Danube river and its tributaries.,common_voice_en_38124775.mp3
" Johnson also works as a producer, mixer and session musician.",common_voice_en_38167648.mp3
 Historians at Mao Chao's contemporaries have a generally negative view of him.,common_voice_en_38161833.mp3
" Kwa hivyo, kwa kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa",common_voice_en_38161370.mp3
" Și Kevin, ce atare îți zice?",common_voice_en_38349243.mp3
 Thank you.,common_voice_en_38413882.mp3
 The city of Port Lincoln has a directly elected mayor.,common_voice_en_38220169.mp3
 The municipality is located south of Lake Geneva.,common_voice_en_38176587.mp3
" These are purported to represent the Sun God, a Moon Goddess and a Warrior God.",common_voice_en_38070644.mp3
 Plastic can be incinerated with the contents in appropriate facilities for waste to energy conversion.,common_voice_en_38037651.mp3
 This is the stream made famous by the expedition of Gonzalia Pizarro.,common_voice_en_38331059.mp3
 Thank you.,common_voice_en_38451126.mp3
 The name Konishi Roku was taken from the abbreviation of their names. Konishi Roku. Emon.,common_voice_en_38153300.mp3
" Yeah! See you later, Tori!",common_voice_en_38419410.mp3
" Born in Indianapolis, Indiana, he graduated from Shortfish High School.",common_voice_en_38147956.mp3
 The lock nestles in the space between Ben L'dai and Ben Volekh.,common_voice_en_38229428.mp3
 Thank you.,common_voice_en_38450950.mp3
" Other languages included French, Spanish, Italian, German, Chinese and Korean.",common_voice_en_38377187.mp3
 Paging subway lines generally follow the check border layout of the city.,common_voice_en_38032474.mp3
 It was unlawful to lay hands on the person of a Spartan king.,common_voice_en_38318743.mp3
 This ceremony may be intended to represent the reincarnation of the ancestral spirit.,common_voice_en_38308145.mp3
 Morogoro is the capital of the Morogoro region.,common_voice_en_38426829.mp3
 Thank you.,common_voice_en_38450992.mp3
 He faced Republican John Dendel in the general election and won by a landslide.,common_voice_en_38153072.mp3
 The headwaters of the Doukabush River include the northwest slopes of Mount Doukabush.,common_voice_en_38413104.mp3
" Contrary to platelets, voidites do contain much nitrogen in the molecular form.",common_voice_en_38229404.mp3
" Yeah, I was born in China.",common_voice_en_38353019.mp3
 wherein is explained absolutely everything worth knowing about absolutely anything.,common_voice_en_38394977.mp3
 Lynette is battling Hodgkin's lymphoma and having problems with her recently discovered stepdaughter.,common_voice_en_38159956.mp3
 Hello was at the height of his fame which gave the show a high profile.,common_voice_en_38249121.mp3
" On the other hand, gravitational waves in both theories transfer waves.",common_voice_en_38357904.mp3
 The main urban settlements are St Albans and Harpenden.,common_voice_en_38047365.mp3
" In many cases, the state is short-lived even when cooled to near absolute zero.",common_voice_en_38027456.mp3
 The original scale was built with two lengths in each diagram shape.,common_voice_en_38356398.mp3
" Do stand by still and do sit some of the online, please.",common_voice_en_38314154.mp3
 Fused glands contain occasional trauma given the appearance of partial separation of the glands.,common_voice_en_38115961.mp3
 Certain elite groups even specialize in music such as Vibrance and Manic of Noise.,common_voice_en_38355723.mp3
 Five preliminary questions were posed for determination by the court.,common_voice_en_38073833.mp3
" Heritage train services currently operate on certain weekdays, weekends and bank holidays.",common_voice_en_38026628.mp3
 The high priest kept his eyes fixed on the eastern horizon.,common_voice_en_38280709.mp3
" Olympia London now features four events, venues and a conference centre.",common_voice_en_38165117.mp3
" The station retained its local sports broadcasts, including Boston Celtics basketball.",common_voice_en_38220419.mp3
 He also taught at Wellesley College and Rogers University.,common_voice_en_38331648.mp3
 Depression can also arise from postsynaptic processes and from feedback activation of presynaptic receptors.,common_voice_en_38398195.mp3
 Thank you.,common_voice_en_38439677.mp3
" Street was dumped and replaced by his second baseman, Frankie Frisch.",common_voice_en_38235376.mp3
 Fossils and apparel went on to destroy the Chesapeake Bay Floating.,common_voice_en_38359053.mp3
" However, dynamic analysis of the vocal folds and their movement is physically difficult.",common_voice_en_38111913.mp3
 The mountainous area is also known for its water bodies of high acidity.,common_voice_en_38100177.mp3
 Bees however have restrictions especially during the breeding season.,common_voice_en_38101123.mp3
 The bandits play their home games as a taishon wind sand.,common_voice_en_38080602.mp3
" This part of Egyptian history, the Amarna period is named after this.",common_voice_en_38090005.mp3
 The en passant rule is normally not used but can be.,common_voice_en_38208780.mp3
" The men occupy themselves with hunting, war, and the manufacture of their weapons.",common_voice_en_38300121.mp3
" Martin was born in Houston, Texas.",common_voice_en_38120103.mp3
 Both bands will ultimately become one album project and conclude shortly after subsequent tours.,common_voice_en_38089976.mp3
 The election is widely viewed as a referendum on the policies of both parties.,common_voice_en_38062081.mp3
 Golfers play at the course of the Yarram Golf Club on Old Sale Road.,common_voice_en_38218352.mp3
 The building is officially considered part of the protected acrotectonical heritage of the world.,common_voice_en_38026775.mp3
 Rachel's album here yes was a real show,common_voice_en_38081494.mp3
" Prior to this, they were chief judges.",common_voice_en_38166230.mp3
 He was also dean of the Edinburgh and Leith Consular Corps.,common_voice_en_38229824.mp3
" King was an American blues singer, electric guitarist, songwriter, and record",common_voice_en_38166146.mp3
 Hillary reluctantly decides to forgive him.,common_voice_en_38062046.mp3
 So country party ministers resigned and then united with Labour to bring Lawson down.,common_voice_en_38159412.mp3
" Then, the shredded green radish is placed symbolizing eternal youth.",common_voice_en_38162294.mp3
 He certainly spread his cash across a number of bank accounts in Birmingham.,common_voice_en_38229415.mp3
" In the episode, Omar buys a snow plow and starts a business powering driveways.",common_voice_en_38037530.mp3
 They begin searching for all tunes and instruments.,common_voice_en_38025254.mp3
 Southwest West is very rich in Norman castles.,common_voice_en_38090001.mp3
 Make a positive impact and leave a lasting legacy through your actions and influence.,common_voice_en_38282319.mp3
 It is their hope to return to energy need using Expel as a vessel.,common_voice_en_38334042.mp3
 The book went through 12 editions through the lifetime of the author.,common_voice_en_38084673.mp3
 You return to the number of hit points you had before you transformed.,common_voice_en_38291827.mp3
" Sam Nelby was raised in Tip City, Ohio.",common_voice_en_38250666.mp3
 Thank you.,common_voice_en_38439306.mp3
" Another sport is extremely popular in the town, water polo.",common_voice_en_38222633.mp3
 He objected to the Lake College as minut causing its suppression.,common_voice_en_38220633.mp3
" Investments are grouped by sector, industry, country and market capitalization.",common_voice_en_38127485.mp3
" Totopada severely damaged his ships, stirring richly-seated repairs in Germany.",common_voice_en_38164197.mp3
" Pass, play, include, ombro, match, winner and Patrick.",common_voice_en_38377544.mp3
 A man wakes up to completely find that his bed is completely soaked.,common_voice_en_38262561.mp3
 This ultimately led to the creation of Planet Math.,common_voice_en_38333263.mp3
 Another important but often overlooked influence has been Indigenous knowledge.,common_voice_en_38063002.mp3
" The widespread immigration of non-Englanders, particularly by non-Gaelic speakers, has been a subject of controversy.",common_voice_en_38346365.mp3
" This was the kernel of the mysteries, the innermost secret revealed to the initiated.",common_voice_en_38293759.mp3
 It was she who first brought Hypesense Place to Berlin.,common_voice_en_38400434.mp3
" During the act, Betsy lost control of the act.",common_voice_en_38316435.mp3
